#SPECIES-NAME,  TRANSITION-TYPE,  N-LEVEL,  FREQUENCY-[MHZ]
CI  delta  827  46.1941064706
CI  delta  828  46.0273396143
CI  delta  829  45.8613745285
CI  delta  830  45.6962064005
CI  delta  831  45.5318304525
CI  delta  832  45.3682419408
CI  delta  833  45.2054361559
CI  delta  834  45.0434084217
CI  delta  835  44.8821540961
CI  delta  836  44.7216685698
CI  delta  837  44.5619472667
CI  delta  838  44.4029856431
CI  delta  839  44.2447791878
CI  delta  840  44.0873234218
CI  delta  841  43.9306138978
CI  delta  842  43.7746462001
CI  delta  843  43.6194159443
CI  delta  844  43.4649187771
CI  delta  845  43.3111503762
CI  delta  846  43.1581064494
CI  delta  847  43.0057827351
CI  delta  848  42.8541750018
CI  delta  849  42.7032790476
CI  delta  850  42.5530907003
CI  delta  851  42.4036058169
CI  delta  852  42.2548202837
CI  delta  853  42.1067300154
CI  delta  854  41.9593309558
CI  delta  855  41.8126190767
CI  delta  856  41.6665903783
CI  delta  857  41.5212408885
CI  delta  858  41.376566663
CI  delta  859  41.2325637849
CI  delta  860  41.0892283645
CI  delta  861  40.9465565392
CI  delta  862  40.8045444732
CI  delta  863  40.6631883572
CI  delta  864  40.5224844083
CI  delta  865  40.3824288696
CI  delta  866  40.2430180105
CI  delta  867  40.1042481259
CI  delta  868  39.966115536
CI  delta  869  39.8286165868
CI  delta  870  39.6917476491
CI  delta  871  39.5555051186
CI  delta  872  39.4198854158
CI  delta  873  39.2848849858
CI  delta  874  39.150500298
CI  delta  875  39.0167278457
CI  delta  876  38.8835641463
CI  delta  877  38.7510057411
CI  delta  878  38.6190491947
CI  delta  879  38.4876910952
CI  delta  880  38.3569280538
CI  delta  881  38.2267567048
CI  delta  882  38.0971737053
CI  delta  883  37.9681757349
CI  delta  884  37.839759496
CI  delta  885  37.7119217128
CI  delta  886  37.584659132
CI  delta  887  37.4579685221
CI  delta  888  37.3318466734
CI  delta  889  37.2062903976
CI  delta  890  37.0812965281
CI  delta  891  36.9568619193
CI  delta  892  36.8329834469
CI  delta  893  36.7096580075
CI  delta  894  36.5868825183
CI  delta  895  36.4646539172
CI  delta  896  36.3429691625
CI  delta  897  36.2218252328
CI  delta  898  36.1012191269
CI  delta  899  35.9811478635
CI  delta  900  35.861608481
CI  delta  901  35.7425980376
CI  delta  902  35.624113611
CI  delta  903  35.5061522981
CI  delta  904  35.3887112153
CI  delta  905  35.2717874977
CI  delta  906  35.1553782996
CI  delta  907  35.0394807938
CI  delta  908  34.924092172
CI  delta  909  34.8092096443
CI  delta  910  34.6948304389
CI  delta  911  34.5809518024
CI  delta  912  34.4675709996
CI  delta  913  34.3546853128
CI  delta  914  34.2422920425
CI  delta  915  34.1303885067
CI  delta  916  34.0189720407
CI  delta  917  33.9080399975
CI  delta  918  33.7975897472
CI  delta  919  33.687618677
CI  delta  920  33.578124191
CI  delta  921  33.4691037104
CI  delta  922  33.3605546729
CI  delta  923  33.252474533
CI  delta  924  33.1448607615
CI  delta  925  33.0377108455
CI  delta  926  32.9310222887
CI  delta  927  32.8247926104
CI  delta  928  32.7190193463
CI  delta  929  32.6137000478
CI  delta  930  32.5088322819
CI  delta  931  32.4044136316
CI  delta  932  32.3004416951
CI  delta  933  32.196914086
CI  delta  934  32.0938284334
CI  delta  935  31.9911823814
CI  delta  936  31.8889735892
CI  delta  937  31.7871997308
CI  delta  938  31.6858584954
