#SPECIES-NAME,  TRANSITION-TYPE,  N-LEVEL,  FREQUENCY-[MHZ]
NI  beta  746  31.5687733345
NI  beta  747  31.442329499
NI  beta  748  31.3165600317
NI  beta  749  31.1914604426
NI  beta  750  31.0670262779
NI  beta  751  30.943253119
NI  beta  752  30.8201365827
NI  beta  753  30.6976723203
NI  beta  754  30.5758560179
NI  beta  755  30.4546833957
NI  beta  756  30.3341502079
NI  beta  757  30.2142522419
NI  beta  758  30.0949853188
NI  beta  759  29.9763452924
NI  beta  760  29.8583280492
NI  beta  761  29.740929508
NI  beta  762  29.6241456198
NI  beta  763  29.5079723671
NI  beta  764  29.3924057641
NI  beta  765  29.2774418561
NI  beta  766  29.1630767194
NI  beta  767  29.0493064606
NI  beta  768  28.936127217
NI  beta  769  28.8235351558
NI  beta  770  28.711526474
NI  beta  771  28.600097398
NI  beta  772  28.4892441837
NI  beta  773  28.3789631159
NI  beta  774  28.2692505079
NI  beta  775  28.1601027018
NI  beta  776  28.0515160677
NI  beta  777  27.9434870037
NI  beta  778  27.8360119357
NI  beta  779  27.7290873169
NI  beta  780  27.6227096279
NI  beta  781  27.5168753761
NI  beta  782  27.4115810957
NI  beta  783  27.3068233474
NI  beta  784  27.2025987181
NI  beta  785  27.0989038208
NI  beta  786  26.9957352943
NI  beta  787  26.8930898028
NI  beta  788  26.790964036
NI  beta  789  26.6893547087
NI  beta  790  26.5882585605
NI  beta  791  26.4876723557
NI  beta  792  26.3875928831
NI  beta  793  26.2880169557
NI  beta  794  26.1889414104
NI  beta  795  26.0903631082
NI  beta  796  25.9922789335
NI  beta  797  25.8946857941
NI  beta  798  25.7975806211
NI  beta  799  25.7009603683
NI  beta  800  25.6048220128
NI  beta  801  25.5091625537
NI  beta  802  25.413979013
NI  beta  803  25.3192684346
NI  beta  804  25.2250278845
NI  beta  805  25.1312544504
NI  beta  806  25.0379452419
NI  beta  807  24.9450973898
NI  beta  808  24.8527080461
NI  beta  809  24.7607743842
NI  beta  810  24.669293598
NI  beta  811  24.5782629023
NI  beta  812  24.4876795325
NI  beta  813  24.3975407442
NI  beta  814  24.3078438132
NI  beta  815  24.2185860355
NI  beta  816  24.1297647267
NI  beta  817  24.0413772221
NI  beta  818  23.9534208766
NI  beta  819  23.8658930644
NI  beta  820  23.7787911788
NI  beta  821  23.6921126321
NI  beta  822  23.6058548557
NI  beta  823  23.5200152992
NI  beta  824  23.4345914312
NI  beta  825  23.3495807384
NI  beta  826  23.2649807258
NI  beta  827  23.1807889164
NI  beta  828  23.0970028511
NI  beta  829  23.0136200887
NI  beta  830  22.9306382054
NI  beta  831  22.8480547951
NI  beta  832  22.7658674687
NI  beta  833  22.6840738545
NI  beta  834  22.6026715978
NI  beta  835  22.5216583608
NI  beta  836  22.4410318222
NI  beta  837  22.3607896775
NI  beta  838  22.2809296388
NI  beta  839  22.2014494343
NI  beta  840  22.1223468083
NI  beta  841  22.0436195215
NI  beta  842  21.9652653502
NI  beta  843  21.8872820867
NI  beta  844  21.8096675388
NI  beta  845  21.7324195299
NI  beta  846  21.6555358988
NI  beta  847  21.5790144997
NI  beta  848  21.5028532016
NI  beta  849  21.4270498889
NI  beta  850  21.3516024608
NI  beta  851  21.276508831
NI  beta  852  21.2017669283
NI  beta  853  21.1273746956
NI  beta  854  21.0533300907
NI  beta  855  20.9796310852
NI  beta  856  20.9062756652
NI  beta  857  20.8332618308
NI  beta  858  20.760587596
NI  beta  859  20.6882509887
NI  beta  860  20.6162500504
NI  beta  861  20.5445828365
NI  beta  862  20.4732474156
NI  beta  863  20.4022418699
NI  beta  864  20.3315642947
NI  beta  865  20.2612127987
NI  beta  866  20.1911855034
NI  beta  867  20.1214805436
NI  beta  868  20.0520960667
NI  beta  869  19.983030233
NI  beta  870  19.9142812154
NI  beta  871  19.8458471994
NI  beta  872  19.7777263828
NI  beta  873  19.7099169761
NI  beta  874  19.6424172017
NI  beta  875  19.5752252943
NI  beta  876  19.5083395007
NI  beta  877  19.4417580797
NI  beta  878  19.3754793018
NI  beta  879  19.3095014495
NI  beta  880  19.2438228167
NI  beta  881  19.1784417093
NI  beta  882  19.1133564442
NI  beta  883  19.0485653502
NI  beta  884  18.9840667671
NI  beta  885  18.9198590459
NI  beta  886  18.8559405491
NI  beta  887  18.7923096498
NI  beta  888  18.7289647324
NI  beta  889  18.6659041921
NI  beta  890  18.6031264347
NI  beta  891  18.540629877
NI  beta  892  18.4784129462
NI  beta  893  18.4164740802
NI  beta  894  18.3548117273
NI  beta  895  18.2934243462
NI  beta  896  18.2323104058
NI  beta  897  18.1714683853
NI  beta  898  18.1108967741
NI  beta  899  18.0505940715
NI  beta  900  17.990558787
NI  beta  901  17.9307894397
NI  beta  902  17.8712845589
NI  beta  903  17.8120426833
NI  beta  904  17.7530623615
NI  beta  905  17.6943421517
NI  beta  906  17.6358806215
NI  beta  907  17.577676348
NI  beta  908  17.5197279177
NI  beta  909  17.4620339264
NI  beta  910  17.4045929792
NI  beta  911  17.3474036903
NI  beta  912  17.290464683
NI  beta  913  17.2337745897
NI  beta  914  17.1773320516
NI  beta  915  17.1211357189
NI  beta  916  17.0651842506
NI  beta  917  17.0094763146
NI  beta  918  16.9540105872
NI  beta  919  16.8987857535
NI  beta  920  16.8438005072
NI  beta  921  16.7890535504
NI  beta  922  16.7345435937
NI  beta  923  16.6802693559
NI  beta  924  16.6262295642
NI  beta  925  16.5724229543
NI  beta  926  16.5188482696
NI  beta  927  16.4655042619
NI  beta  928  16.412389691
NI  beta  929  16.3595033247
NI  beta  930  16.3068439387
NI  beta  931  16.2544103167
NI  beta  932  16.2022012501
NI  beta  933  16.1502155379
NI  beta  934  16.0984519871
NI  beta  935  16.0469094122
NI  beta  936  15.9955866352
NI  beta  937  15.9444824859
